imd_archive_utc,shram_archive_utc,bulletin_date,target_date,fc_day,met,imd_def,imd_code,imd_min_tier,shram_def,shram_min_zone,a_both_alert,b_imd_only,c_shram_only,d_both_none,n,kappa
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Heat Wave Alert+,9,3,Z>=6,6,0,60,0,548,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Heat Wave Warning,9,4,Z>=4,4,3,0,600,5,608,8.223007976317702e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Heat Wave Warning,9,4,Z>=5,5,3,0,362,243,608,0.0065807884308114765
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Heat Wave Warning,9,4,Z>=6,6,0,3,0,605,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Watch+,10,2,Z>=4,4,2,0,601,5,608,5.473034359709571e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Watch+,10,2,Z>=5,5,2,0,363,243,608,0.00438477778379258
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Alert+,10,3,Z>=4,4,2,0,601,5,608,5.473034359709571e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Alert+,10,3,Z>=5,5,2,0,363,243,608,0.00438477778379258
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Warning,10,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Warning,10,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Watch+,11,2,Z>=4,4,5,0,598,5,608,0.00013750089375580941
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Watch+,11,2,Z>=5,5,1,4,364,239,608,-0.010998147395056734
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Watch+,11,2,Z>=6,6,0,5,0,603,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Alert+,11,3,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Alert+,11,3,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Warning,11,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Warning,11,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,3,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Watch+,9,2,Z>=4,4,67,0,540,1,608,0.0004079718925633505
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Watch+,9,2,Z>=5,5,67,0,472,69,608,0.031213076678977263
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Watch+,9,2,Z>=6,6,0,67,0,541,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Alert+,9,3,Z>=4,4,60,0,547,1,608,0.0003606896385889883
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Alert+,9,3,Z>=5,5,60,0,479,69,608,0.02764496914981705
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Alert+,9,3,Z>=6,6,0,60,0,548,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Warning,9,4,Z>=4,4,3,0,604,1,608,1.6338178510937818e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Warning,9,4,Z>=5,5,3,0,536,69,608,0.0012687632929004283
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Heat Wave Warning,9,4,Z>=6,6,0,3,0,605,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Watch+,10,2,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Watch+,10,2,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Alert+,10,3,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Alert+,10,3,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Warning,10,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Warning,10,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Watch+,11,2,Z>=4,4,5,0,602,1,608,2.732046357362522e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Watch+,11,2,Z>=5,5,5,0,534,69,608,0.0021207147730835283
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Watch+,11,2,Z>=6,6,0,5,0,603,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Alert+,11,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Alert+,11,3,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Warning,11,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Warning,11,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,4,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Watch+,9,2,Z>=4,4,67,0,541,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Watch+,9,2,Z>=5,5,67,0,499,42,608,0.01821241343602353
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Watch+,9,2,Z>=6,6,0,67,0,541,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Alert+,9,3,Z>=4,4,60,0,548,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Alert+,9,3,Z>=5,5,60,0,506,42,608,0.01611830322877755
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Alert+,9,3,Z>=6,6,0,60,0,548,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Warning,9,4,Z>=4,4,3,0,605,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Warning,9,4,Z>=5,5,3,0,563,42,608,0.0007356461425285111
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Heat Wave Warning,9,4,Z>=6,6,0,3,0,605,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Watch+,10,2,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Alert+,10,3,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Warning,10,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Watch+,11,2,Z>=4,4,5,0,603,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Watch+,11,2,Z>=5,5,5,0,561,42,608,0.0012298394181102625
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Watch+,11,2,Z>=6,6,0,5,0,603,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Alert+,11,3,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Warning,11,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,5,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Watch+,9,2,Z>=4,4,67,0,541,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Watch+,9,2,Z>=5,5,67,0,518,23,608,0.00969103155087946
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Watch+,9,2,Z>=6,6,0,67,0,541,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Alert+,9,3,Z>=4,4,60,0,548,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Alert+,9,3,Z>=5,5,60,0,525,23,608,0.008572493477450618
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Alert+,9,3,Z>=6,6,0,60,0,548,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Warning,9,4,Z>=4,4,3,0,605,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Warning,9,4,Z>=5,5,3,0,582,23,608,0.00038983711588332315
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Heat Wave Warning,9,4,Z>=6,6,0,3,0,605,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Watch+,10,2,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Alert+,10,3,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Warning,10,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Watch+,11,2,Z>=4,4,5,0,603,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Watch+,11,2,Z>=5,5,5,0,580,23,608,0.0006517981126193762
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Watch+,11,2,Z>=6,6,0,5,0,603,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Alert+,11,3,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Warning,11,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,1,6,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Watch+,9,2,Z>=4,4,79,0,524,5,608,0.0024735269990168525
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Watch+,9,2,Z>=5,5,44,35,321,208,608,-0.019624838658011463
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Watch+,9,2,Z>=6,6,0,79,0,529,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Alert+,9,3,Z>=4,4,67,0,536,5,608,0.002051702913418132
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Alert+,9,3,Z>=5,5,41,26,324,217,608,0.0044258138163989534
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Alert+,9,3,Z>=6,6,0,67,0,541,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Warning,9,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Warning,9,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Watch+,10,2,Z>=4,4,2,0,601,5,608,5.473034359709571e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Watch+,10,2,Z>=5,5,2,0,363,243,608,0.00438477778379258
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Alert+,10,3,Z>=4,4,2,0,601,5,608,5.473034359709571e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Alert+,10,3,Z>=5,5,2,0,363,243,608,0.00438477778379258
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Warning,10,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Warning,10,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Watch+,11,2,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Watch+,11,2,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Alert+,11,3,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Alert+,11,3,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=4,4,79,0,528,1,608,0.0004919329227665249
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=5,5,79,0,460,69,608,0.03751780908659176
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=6,6,0,79,0,529,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=4,4,67,0,540,1,608,0.0004079718925633505
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=5,5,67,0,472,69,608,0.031213076678977263
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=6,6,0,67,0,541,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T00:53:56+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=4,4,0,0,607,1,608,0.0
